enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
9498,5,84,0,0,2,0,5,17,4,1,0,40,0
9706,48,81,1,0,2,0,5,21,4,1,1,1,0
36,5,84,1,1,2,2,5,21,4,1,4,55,1
8079,48,81,1,0,2,0,5,4,4,1,0,7,0
8254,63,14,1,0,0,0,5,15,4,5,0,132,1
7600,63,14,1,0,2,2,5,19,4,5,1,199,0
12088,104,60,1,0,0,0,5,2,7,5,0,14,0
2874,4,56,1,1,0,2,5,16,7,5,0,166,0
4438,48,81,1,0,1,0,5,1,4,5,3,181,0
10792,39,9,1,0,2,0,1,14,4,5,5,26,1
7758,5,84,0,1,0,1,1,16,4,4,0,23,0
11829,5,84,1,0,2,2,5,21,4,4,4,86,0
8529,77,59,1,1,0,1,5,19,4,4,5,148,0
7508,54,70,1,1,1,1,5,21,2,5,4,176,0
2680,49,84,1,1,2,0,5,11,2,5,0,33,1
10289,5,84,1,0,2,0,5,21,2,5,4,3,0
8690,51,80,1,0,2,0,5,21,0,5,4,49,0
8455,100,39,1,0,2,2,3,10,4,5,3,71,0
2845,49,84,1,0,2,0,5,21,0,5,0,32,0
5510,29,26,1,1,2,0,5,11,0,5,5,41,0
6830,48,81,1,0,2,1,5,1,1,5,1,71,0
5104,5,84,1,1,2,4,5,13,1,5,5,72,0
757,63,14,1,0,2,2,5,4,1,5,1,99,1
9461,63,14,1,0,0,0,5,18,1,5,0,94,0
7618,69,90,1,1,1,1,5,14,1,5,5,6,0
60,63,14,1,0,2,0,5,15,0,1,5,55,1
3864,100,39,1,0,0,1,5,19,0,1,4,40,0
315,47,63,1,0,2,0,5,8,4,1,0,69,1
9581,63,14,1,0,2,0,5,16,4,4,1,44,1
3668,5,84,1,0,2,0,5,21,0,0,3,183,0
1727,88,69,1,1,0,1,5,14,0,0,5,119,0
2039,94,66,1,0,2,2,5,8,0,0,0,8,0
2529,93,55,1,0,2,2,5,2,1,5,0,6,0
7080,63,14,1,0,2,0,5,11,0,4,0,35,1
11219,77,59,1,1,1,0,5,15,0,4,4,46,1
9285,63,14,1,0,2,0,5,16,3,5,0,85,0
7394,5,84,1,0,2,2,5,1,7,5,0,27,0
11590,3,11,1,1,2,0,5,18,7,5,5,46,1
10192,49,84,1,0,2,1,5,21,7,5,2,66,0
7947,31,61,1,1,2,4,5,0,7,5,5,8,0
2306,5,84,1,1,0,1,5,15,0,2,0,41,1
6910,13,89,1,0,0,0,5,10,1,5,0,109,0
2416,63,14,1,0,2,0,5,11,4,5,0,9,0
2940,98,71,1,0,0,0,5,2,4,5,0,9,0
11372,69,90,1,1,0,1,5,19,4,5,0,47,0
8560,68,65,1,0,2,0,5,19,4,5,0,37,0
10920,5,84,1,1,1,0,2,11,4,5,1,69,0
7852,46,43,1,0,1,0,1,19,2,5,4,110,0
2471,15,37,1,0,0,0,5,18,2,5,0,141,0
4161,54,70,1,0,2,2,5,6,2,5,0,233,0
1525,5,84,1,0,2,0,5,1,3,5,0,27,0
1610,46,43,1,0,2,0,5,21,3,5,0,27,1
3709,5,84,1,0,2,0,5,21,3,5,3,22,0
9415,5,84,1,0,2,0,0,1,5,5,4,8,0
11006,93,55,1,1,0,0,2,19,5,5,1,106,0
1439,94,66,1,1,2,1,2,13,5,5,5,45,0
10885,5,84,1,0,2,0,2,21,2,2,4,73,0
12277,13,89,1,0,1,0,5,20,2,2,1,25,1
4222,48,81,1,1,2,0,5,16,2,2,5,13,1
10414,9,6,1,0,2,0,5,16,1,2,0,18,0
3288,101,13,1,0,2,0,5,5,0,2,0,56,0
7223,63,14,0,0,0,0,5,16,4,5,2,58,0
4138,5,84,1,0,2,0,1,19,1,5,0,16,0
11603,48,81,1,1,1,0,5,15,0,5,0,29,1
6717,63,14,1,1,2,0,5,20,4,5,0,27,1
9969,13,89,1,0,2,2,5,19,4,5,0,21,0
8477,55,47,1,0,2,0,2,16,0,5,4,13,0
10734,90,82,1,0,2,1,2,21,2,5,1,185,0
8987,92,20,1,0,2,0,5,11,2,5,0,6,0
5930,63,14,1,0,0,2,5,20,0,5,0,3,0
3547,5,84,2,1,0,0,5,14,3,2,0,18,0
7182,13,89,2,0,2,0,0,11,3,2,0,106,0
6742,11,8,1,0,2,2,5,7,3,2,1,82,0
9335,24,7,1,0,2,0,5,16,1,5,2,177,1
5119,50,44,1,0,0,0,5,13,4,5,1,112,0
9318,48,81,1,1,2,4,5,13,4,5,5,137,0
3017,30,77,1,0,2,2,5,2,7,5,2,39,0
7089,5,84,1,0,2,2,5,15,7,5,0,17,1
4705,48,81,1,0,2,3,5,19,3,5,0,60,0
6506,35,41,1,1,1,0,5,11,3,5,1,24,0
2394,13,89,1,0,2,2,5,7,2,5,3,14,0
11072,17,28,1,0,2,0,5,1,4,5,0,12,0
4863,7,52,1,0,2,1,5,5,7,5,4,32,0
11926,5,84,1,0,2,0,5,21,1,2,0,69,0
11956,5,84,1,0,2,0,5,21,6,2,3,35,0
4485,60,22,1,1,2,0,5,16,2,2,0,180,0
11627,63,14,0,1,0,0,5,13,2,2,0,77,0
6659,74,52,0,1,0,2,5,6,2,5,0,32,0
7514,3,11,0,1,2,0,5,0,2,5,0,193,0
9087,5,84,1,0,2,0,5,18,4,5,1,16,0
12445,6,87,1,0,2,0,5,2,7,0,0,83,0
3541,5,84,1,0,2,0,5,21,6,5,1,28,0
9957,63,14,1,0,2,2,5,8,2,5,0,131,0
197,63,14,1,0,2,0,5,17,7,0,0,109,1
5507,30,77,1,0,0,2,5,19,3,5,0,12,0
1553,49,84,1,0,2,2,5,18,4,5,0,180,0
10584,94,66,1,0,0,0,5,7,0,5,0,53,0
1059,13,89,1,0,2,2,5,9,1,5,0,60,0
2600,64,79,1,0,2,0,4,21,7,5,2,48,0
9214,13,89,1,0,2,2,5,17,0,0,0,16,0
6625,50,44,1,0,1,0,5,20,0,0,0,53,1
1229,5,84,1,1,0,0,5,14,0,4,0,14,0
6900,30,77,1,0,2,2,5,3,7,0,0,92,0
3669,13,89,1,0,2,3,5,21,1,5,3,41,1
9006,15,37,1,0,2,0,5,16,4,5,1,169,0
7369,5,84,1,1,0,0,5,18,4,5,5,98,1
2486,30,77,1,0,2,2,5,21,3,5,1,38,0
5018,13,89,1,1,0,0,5,6,3,5,4,152,0
5212,63,14,1,0,0,0,5,20,5,5,0,21,1
3973,94,66,1,1,0,1,5,2,5,5,0,19,1
12201,39,9,1,0,2,0,2,16,1,1,1,69,1
1942,1,75,1,0,2,0,5,3,2,5,4,13,0
11980,49,84,1,0,2,0,5,15,4,5,0,41,0
8405,5,84,0,0,2,0,4,21,2,5,1,34,0
10628,5,84,1,1,2,2,5,10,2,5,0,89,0
1924,63,14,1,0,2,2,5,15,2,5,3,49,1
5673,63,14,1,0,1,0,5,18,0,5,1,57,1
2268,54,70,1,1,0,1,5,17,0,4,1,27,0
4006,5,84,1,0,2,0,5,7,6,5,0,133,0
8568,21,33,1,1,0,0,4,15,1,5,0,7,0
9042,98,71,1,0,2,2,5,6,1,1,4,15,0
3386,63,14,1,1,2,0,5,14,3,5,0,27,0
2295,5,84,1,0,2,0,5,8,3,5,4,77,0
9692,102,90,1,0,2,0,5,2,2,5,4,71,0
8922,63,14,1,1,2,0,5,0,0,0,0,43,1
7503,3,11,1,0,2,0,5,16,7,5,0,98,1
1888,9,6,1,1,0,2,5,18,7,5,5,5,1
6643,73,74,1,0,2,0,5,3,1,5,4,32,0
1241,6,87,1,0,2,0,5,3,1,5,1,63,0
1453,5,84,1,0,2,0,5,10,1,5,1,47,0
9893,48,81,1,0,2,2,0,8,0,5,0,49,0
7532,48,81,1,0,2,2,1,21,3,5,4,138,0
1167,7,52,1,0,2,0,5,13,4,5,0,36,0
11774,49,84,1,0,2,2,5,21,4,5,4,50,1
6150,47,63,1,0,2,0,5,5,7,5,3,182,0
12129,5,84,1,0,2,2,1,21,7,5,0,146,1
5606,11,8,1,0,1,0,5,13,1,5,0,49,1
3816,5,84,1,0,2,2,5,9,6,5,0,10,0
2476,63,14,1,0,2,0,5,16,4,5,4,21,1
415,5,84,1,0,2,0,3,9,3,5,4,44,0
6173,118,26,1,0,2,0,5,15,3,5,4,110,1
3815,63,14,1,0,2,0,2,6,0,5,0,101,0
7478,65,26,1,1,2,1,2,21,1,5,4,86,0
4957,84,76,1,0,2,2,5,9,1,5,0,95,0
1449,5,84,1,0,2,4,5,19,7,5,4,45,0
10202,13,89,1,0,2,0,4,6,2,5,0,141,0
5949,63,14,1,1,0,0,5,16,2,5,5,156,1
7797,63,14,1,0,2,0,5,14,1,5,0,108,1
7499,93,55,1,0,2,0,5,18,4,4,1,133,0
2992,63,14,1,0,2,2,5,15,3,4,0,175,0
8896,13,89,1,0,2,2,5,8,1,5,0,49,0
12447,13,89,1,1,0,1,5,16,1,5,0,207,0
877,63,14,1,0,2,0,5,17,4,1,0,127,0
22,48,81,1,0,2,3,0,1,7,2,0,16,0
10903,63,14,1,1,2,1,0,0,7,2,5,27,1
1811,5,84,1,0,2,0,5,21,1,5,4,52,0
1186,91,17,1,0,2,2,5,19,1,5,1,10,0
3939,48,81,0,0,2,0,2,20,0,1,0,14,0
6815,48,81,1,0,2,0,5,21,4,5,2,43,0
149,5,84,1,1,2,0,5,17,4,5,5,106,0
7365,5,84,1,1,2,0,5,21,4,5,4,15,0
5834,49,84,0,0,2,0,5,2,4,5,4,73,1
6840,98,71,0,0,2,2,2,15,4,5,0,31,0
1882,119,88,1,0,2,2,5,1,5,5,1,42,0
9841,18,16,1,1,2,2,5,16,3,5,0,58,0
9610,26,59,1,0,2,2,5,14,1,2,3,47,0
6926,63,14,1,0,2,0,5,1,3,5,0,24,1
11873,111,86,0,0,2,0,5,21,3,5,1,55,1
9093,5,84,1,1,0,0,5,4,3,5,5,203,0
10784,63,14,1,1,1,0,3,19,3,5,5,33,0
227,5,84,1,0,2,0,5,6,3,5,0,68,0
9651,37,35,1,0,2,2,5,0,4,5,0,27,1
6679,49,84,1,1,0,0,5,14,4,5,0,41,1
10263,5,84,1,0,2,0,5,4,2,5,0,69,0
503,5,84,1,0,2,0,5,21,2,5,1,4,0
5981,30,77,1,0,2,2,5,13,7,0,5,41,0
5213,5,84,1,0,2,0,5,21,4,5,4,38,0
3761,49,84,1,1,2,0,5,19,4,5,0,50,1
8147,102,90,1,0,2,0,5,21,4,5,0,14,0
8045,5,84,1,0,1,0,5,17,4,0,0,45,0
5897,63,14,1,0,2,0,5,16,1,5,1,17,1
11840,100,39,1,0,2,2,5,4,0,0,1,53,0
10347,5,84,1,1,2,0,5,2,3,5,1,35,0
10876,63,14,1,0,0,0,5,14,4,5,0,27,1
6515,48,81,1,0,2,0,5,21,4,5,4,2,0
5955,2,72,1,0,2,0,5,21,5,5,5,53,0
10556,98,71,1,1,0,0,5,15,5,5,0,55,0
4110,5,84,1,0,2,0,5,21,1,5,4,24,0
1877,35,41,0,1,0,1,5,11,1,5,5,50,1
7673,48,81,1,1,0,2,5,5,1,5,1,75,1
9169,115,26,1,0,2,2,5,16,7,5,0,45,0
3018,47,63,1,0,0,0,5,19,4,1,0,39,0
264,49,84,0,0,2,0,5,21,1,5,4,32,0
5206,5,84,2,1,2,0,5,14,1,5,0,167,0
8871,100,39,1,0,2,1,5,2,1,5,0,17,0
3918,63,14,1,1,2,4,5,20,1,5,5,129,0
768,63,14,1,0,2,0,5,3,3,5,4,13,1
9647,82,40,1,0,2,0,5,5,3,5,2,100,0
9626,5,84,1,0,2,0,2,18,3,5,0,20,0
6488,63,14,1,1,0,1,2,13,3,5,5,16,1
4075,77,59,1,0,2,1,2,14,4,1,0,88,0
8101,5,84,1,1,2,0,1,15,6,5,4,137,0
6859,4,56,1,0,2,0,5,21,5,5,4,46,0
6021,13,89,1,0,2,2,5,2,1,1,0,81,0
7184,115,26,1,0,2,2,5,19,4,5,3,49,0
3424,81,73,1,0,0,2,5,19,4,5,4,50,0
5049,5,84,1,0,2,2,1,6,3,5,4,5,1
6504,48,81,1,0,2,0,5,21,3,5,4,56,1
1289,54,70,1,1,0,1,5,14,3,5,0,89,0
10222,85,35,1,0,2,0,3,1,7,0,0,51,0
10545,69,90,1,1,0,0,5,19,7,0,1,38,0
9391,13,89,1,1,2,4,5,13,7,0,5,15,0
6042,49,84,0,0,2,0,5,21,0,0,1,8,0
8061,111,86,1,0,2,2,5,21,4,5,4,25,0
9064,30,77,1,1,0,1,5,17,4,5,5,59,0
11340,90,82,0,1,2,0,4,13,4,5,4,97,1
12226,63,14,0,0,1,0,5,15,4,5,0,18,1
2248,5,84,0,0,2,1,5,16,1,5,4,21,0
12268,98,71,1,0,2,2,5,19,4,4,2,161,0
586,63,14,1,1,2,2,5,15,4,4,1,137,1
11396,48,81,1,1,0,2,5,14,4,4,0,32,0
3686,102,90,1,1,2,3,5,21,4,4,4,51,0
392,48,81,1,0,2,0,5,21,4,5,1,115,0
9770,92,20,1,0,2,0,5,1,7,2,0,73,0
11339,63,14,1,1,1,1,5,11,7,2,5,98,1
6785,13,89,0,1,0,1,5,13,6,4,0,45,0
8300,63,14,0,0,2,0,5,19,5,5,4,42,0
8837,63,14,1,0,2,0,5,6,5,5,1,7,0
9533,5,84,1,0,2,2,1,7,7,5,0,41,0
4348,21,33,1,0,0,0,5,3,2,5,0,40,0
11630,5,84,1,0,2,0,5,21,1,5,0,43,0
9494,5,84,1,0,2,0,5,19,1,5,1,54,0
10016,5,84,1,1,0,0,5,14,5,5,1,83,1
8030,48,81,1,0,2,0,5,14,0,5,1,6,0
6071,95,67,1,0,2,0,5,5,4,5,0,121,0
3046,48,81,1,0,2,0,5,20,2,5,0,59,0
7581,5,84,1,1,0,1,5,13,3,5,0,29,0
10980,5,84,1,0,2,2,5,21,3,5,4,19,0
8624,63,14,1,0,2,0,5,15,1,5,0,41,0
1240,54,70,1,0,2,3,5,21,1,5,4,96,0
5817,5,84,1,0,2,0,5,21,1,5,4,48,0
7160,13,89,1,0,0,2,5,15,1,2,0,52,0
5444,5,84,1,0,2,0,5,4,2,5,1,13,0
3355,15,37,1,0,1,0,5,15,4,5,0,71,0
1814,5,84,0,0,2,2,5,1,3,5,0,20,0
11869,63,14,0,0,0,0,5,11,4,0,0,61,1
9353,11,8,1,1,0,1,5,15,4,0,5,149,0
9948,5,84,1,0,2,0,5,15,6,0,0,33,0
9152,97,26,1,0,2,0,5,17,3,5,0,10,0
559,5,84,1,0,2,3,5,21,6,2,4,47,0
10121,6,87,1,0,2,0,5,15,1,5,0,15,0
11033,69,90,1,0,2,1,5,16,3,5,0,47,0
11854,5,84,1,0,2,2,5,5,3,5,4,15,0
6148,5,84,1,0,2,0,5,19,0,1,0,38,0
9465,4,56,1,1,2,2,1,15,0,1,1,153,1
2635,6,87,1,0,2,1,1,6,0,1,4,49,0
3750,5,84,0,1,2,3,5,17,5,4,3,27,0
9808,5,84,1,0,2,0,5,1,3,5,4,26,0
3829,4,56,0,1,0,1,5,14,3,5,5,140,0
6874,94,66,1,0,2,0,5,21,3,5,0,38,1
7632,99,53,1,0,0,4,5,14,4,5,0,29,0
656,5,84,1,0,2,0,5,21,3,5,4,20,0
1037,81,73,1,0,2,0,5,5,4,5,4,46,0
1125,5,84,1,0,2,2,5,21,2,5,4,123,0
6803,48,81,1,0,2,2,4,4,2,2,4,170,0
6362,5,84,1,0,2,0,5,19,3,5,0,35,0
9227,63,14,1,1,1,0,5,20,3,5,5,12,1
954,21,33,1,0,0,0,5,15,0,0,1,161,0
7824,63,14,1,0,2,0,5,17,5,5,2,38,1
6002,48,81,1,0,1,0,5,21,1,5,4,8,1
5074,30,77,1,0,2,2,5,3,1,5,3,133,0
11349,49,84,1,0,2,0,5,7,4,5,0,60,1
4473,37,35,0,1,2,0,5,16,3,5,0,39,0
6128,48,81,1,0,2,0,5,16,4,5,1,171,0
6074,48,81,1,1,2,0,5,20,4,5,1,109,0
1172,49,84,1,0,2,0,5,10,3,5,4,171,0
7308,48,81,1,1,2,0,5,21,5,5,1,67,0
3291,49,84,1,0,2,0,5,21,5,5,2,47,1
4464,43,26,1,1,0,0,1,20,1,0,0,24,0
9262,48,81,1,0,2,0,2,17,4,5,4,142,0
7253,2,72,1,0,2,0,5,4,4,5,0,19,0
9160,63,14,1,1,0,0,5,14,4,5,5,40,1
8564,30,77,1,0,0,0,5,4,4,5,5,56,0
766,2,72,1,0,2,2,5,21,7,5,0,22,0
8394,76,47,1,0,2,0,5,15,4,5,0,96,0
3132,5,84,0,1,2,2,5,15,4,1,1,21,0
7659,48,81,1,1,2,2,5,21,4,1,2,152,0
2298,121,83,1,0,0,0,5,15,3,4,0,25,0
11644,64,79,1,0,2,0,5,21,2,5,4,92,0
989,94,66,1,0,2,2,5,19,2,5,0,111,0
9837,5,84,1,0,2,0,5,5,4,5,3,180,0
12189,63,14,1,1,0,0,5,20,4,5,5,112,0
577,5,84,1,1,2,4,5,14,4,5,5,29,0
6532,49,84,1,0,1,0,0,13,5,5,2,36,0
9099,49,84,1,0,2,0,5,15,4,0,0,2,0
11690,6,87,1,0,2,0,5,18,5,5,3,210,0
411,13,89,1,0,2,2,5,2,4,5,0,14,0
1380,5,84,1,1,0,0,5,15,2,5,4,38,0
6099,115,26,0,1,2,0,5,11,2,5,0,140,1
9930,90,82,1,0,2,0,5,19,0,5,0,34,0
829,104,60,1,0,2,2,5,18,4,4,2,26,0
4529,56,42,1,0,2,2,5,14,4,4,2,23,0
5011,77,59,1,0,2,1,5,13,7,0,0,8,0
2508,48,81,1,0,2,0,5,21,3,4,4,92,0
8071,5,84,1,0,2,3,5,21,7,1,0,135,0
2538,2,72,1,0,1,2,2,19,7,1,0,23,0
9381,63,14,1,1,2,0,5,14,3,5,0,12,0
10962,14,51,1,0,2,0,5,5,0,5,4,41,1
11492,21,33,1,0,0,0,5,1,0,5,0,100,1
8869,94,66,1,0,2,0,5,21,4,5,1,145,0
3209,60,22,1,0,2,0,5,13,4,5,0,238,1
11763,94,66,1,0,0,1,5,7,3,5,4,13,0
5961,30,77,1,1,0,0,5,11,3,5,5,86,0
3870,2,72,1,0,2,0,5,13,0,5,0,163,1
695,63,14,1,1,0,0,5,20,1,5,5,31,0
9378,49,84,1,0,0,0,5,16,1,5,0,196,0
8378,42,26,1,1,0,2,5,15,1,5,0,88,0
641,5,84,1,0,2,0,5,8,1,5,4,94,1
932,64,79,0,1,0,1,5,11,6,5,0,163,0
12180,49,84,1,0,2,2,5,19,4,5,4,41,0
7204,13,89,1,0,2,2,5,21,4,5,4,16,0
3882,100,39,1,0,1,0,5,18,7,1,0,26,0
4389,69,90,1,1,0,1,5,11,3,1,5,180,0
7646,92,20,1,0,2,0,5,21,3,1,3,21,0
5736,5,84,1,0,2,0,0,20,0,0,0,32,0
4005,5,84,1,0,2,0,5,9,3,5,4,55,0
8941,48,81,1,0,2,2,5,4,1,5,1,236,0
3262,5,84,1,0,2,0,5,21,4,1,0,147,0
2308,102,90,1,0,2,0,5,2,3,5,1,21,0
9848,5,84,1,0,2,0,5,8,1,1,0,7,0
9883,39,9,1,1,1,0,5,20,1,1,0,57,0
6134,63,14,1,1,0,0,5,11,1,1,5,60,0
8019,13,89,1,1,0,1,5,18,1,1,0,78,0
9191,63,14,1,0,0,2,5,11,5,1,0,6,0
10005,48,81,1,1,0,1,5,18,5,1,5,63,0
2621,5,84,1,0,2,0,5,6,5,1,4,88,1
3594,49,84,0,1,2,0,5,14,5,1,0,27,1
9420,5,84,1,0,2,0,5,10,2,5,0,24,0
2769,3,11,1,0,2,0,5,14,7,5,0,79,0
11469,13,89,1,0,2,2,5,19,3,5,4,35,0
3238,103,26,1,1,2,0,5,14,4,5,0,15,1
7233,63,14,1,0,2,0,5,18,4,5,0,5,1
729,4,56,1,1,0,0,5,13,6,5,1,106,0
6687,63,14,1,1,2,0,5,13,6,5,0,112,1
9737,21,33,1,1,2,0,5,11,6,5,5,12,0
12049,116,24,1,1,0,0,5,11,6,5,0,228,0
8786,5,84,0,0,2,0,5,3,2,5,1,98,0
11056,5,84,0,0,2,0,4,8,2,5,1,45,0
5779,30,77,1,0,2,2,5,17,2,5,1,17,0
4309,54,70,1,0,2,2,5,8,3,5,2,11,0
3154,39,9,1,0,2,0,5,21,3,5,4,6,1
6247,4,56,1,0,2,2,5,1,4,5,2,124,0
3125,112,26,1,0,2,0,5,17,5,5,0,128,0
7290,13,89,1,1,2,3,5,21,3,4,1,53,0
9870,48,81,1,0,2,0,5,21,6,4,4,153,0
3632,6,87,1,1,0,0,5,19,1,4,0,43,0
8859,63,14,1,0,2,2,5,18,5,5,0,22,0
8999,54,70,1,0,2,2,5,10,2,5,4,55,0
8195,44,10,1,0,2,0,5,7,7,0,0,25,1
12309,56,42,1,1,0,0,5,11,0,0,0,128,0
5614,13,89,1,0,2,2,5,6,0,5,1,94,0
1703,13,89,1,1,2,2,5,21,0,5,3,43,0
5482,90,82,1,0,0,0,5,17,7,5,0,9,0
10505,48,81,1,0,2,0,5,2,5,5,0,50,0
325,100,39,1,0,2,0,5,3,0,5,0,36,1
12099,13,89,1,0,0,2,0,6,4,5,1,36,0
4935,13,89,1,0,2,0,5,16,0,5,4,105,0
3099,49,84,1,0,2,0,5,18,1,2,0,30,0
11448,6,87,1,1,2,0,0,21,1,2,1,204,1
10647,69,90,1,0,2,0,5,5,4,5,0,67,0
8246,21,33,1,0,2,0,5,18,6,5,0,16,1
7742,5,84,1,0,2,2,5,21,3,5,4,27,0
2435,64,79,1,0,2,1,5,18,4,4,0,33,0
3183,49,84,1,0,2,0,5,6,4,4,0,108,0
8602,2,72,1,1,0,2,5,18,4,4,2,37,1
3124,5,84,0,0,2,2,5,6,2,4,4,104,0
5686,6,87,0,0,2,2,4,20,1,4,0,39,0
12395,5,84,1,0,1,0,5,10,1,4,0,29,0
5540,60,22,1,0,2,0,5,15,1,5,1,14,0
539,5,84,1,0,2,0,5,16,1,5,1,82,0
3773,63,14,1,0,0,1,5,16,4,5,0,91,1
6690,63,14,1,0,2,2,5,13,4,0,0,9,0
10566,6,87,1,0,2,2,5,13,7,0,1,6,0
1879,21,33,1,1,0,0,5,13,7,0,5,81,0
2585,13,89,1,0,2,0,5,19,1,5,4,6,1
7551,63,14,1,0,2,0,5,1,2,5,5,50,1
10906,5,84,0,0,2,0,5,21,7,5,0,6,0
4255,48,81,0,0,2,2,5,21,7,5,4,31,0
5810,47,63,1,1,0,0,5,13,2,5,5,19,0
76,5,84,1,0,2,2,5,21,3,5,0,66,0
3897,119,88,1,0,2,0,5,3,5,5,1,172,0
6412,5,84,1,0,2,0,5,21,5,5,4,27,0
12272,48,81,1,0,2,0,5,8,1,5,4,33,0
12211,48,81,1,0,2,0,5,21,1,5,3,41,0
220,5,84,1,0,2,2,5,4,1,5,3,15,0
121,5,84,1,0,2,2,5,18,1,5,1,44,1
5965,63,14,1,1,0,2,5,14,1,5,5,12,0
3913,6,87,1,1,0,0,5,20,1,5,0,24,0
9638,111,86,1,1,0,1,5,11,1,5,5,51,0
8669,5,84,1,1,0,1,5,2,1,5,5,36,1
11966,94,66,1,0,2,0,5,2,1,5,0,50,0
200,49,84,1,0,1,0,5,19,1,5,2,54,0
4704,48,81,1,0,0,0,5,15,1,5,3,51,0
2859,21,33,1,0,2,0,5,16,1,1,0,24,0
733,63,14,1,1,0,0,5,0,1,5,5,20,1
9314,13,89,1,0,2,0,5,5,1,5,0,64,1
11827,49,84,1,0,0,0,5,13,2,5,0,28,1
2767,63,14,1,0,2,0,5,16,3,5,1,41,1
9491,5,84,1,0,2,0,1,21,3,5,4,127,1
4658,5,84,1,0,0,0,5,7,0,5,0,45,1
9292,63,14,1,1,2,2,5,17,3,5,0,24,1
3738,48,81,1,0,2,0,2,21,7,5,4,12,0
2064,63,14,1,0,0,0,5,11,0,0,1,2,1
11692,119,88,1,0,2,0,5,13,4,5,0,34,0
3297,14,51,0,1,0,0,5,13,4,5,5,140,1
10551,48,81,1,1,2,4,5,13,4,5,5,76,0
8272,84,76,1,1,2,3,5,21,4,2,0,47,0
1684,6,87,1,0,0,1,5,16,7,2,2,22,0
8194,63,14,1,1,2,0,5,20,3,4,0,173,1
9809,5,84,1,0,2,0,5,21,3,4,2,46,0
12104,70,26,1,0,0,0,5,1,5,5,3,23,0
4821,63,14,1,0,2,0,5,14,5,5,1,14,1
6684,63,14,1,0,0,0,5,13,4,5,0,79,1
4997,49,84,1,0,2,0,5,9,0,2,1,12,0
3739,5,84,1,0,0,2,5,17,0,2,0,37,0
6340,63,14,1,1,0,0,5,15,0,2,5,9,1
3934,24,7,1,0,2,0,5,13,4,5,0,24,1
8190,63,14,1,0,2,0,5,15,6,5,3,147,1
4128,49,84,1,0,2,0,5,5,6,5,0,21,0
1434,5,84,1,0,2,0,5,4,1,5,0,31,0
4458,48,81,1,0,2,0,2,13,1,5,4,1,0
2918,81,73,1,0,2,0,5,14,2,5,1,50,0
6323,30,77,1,0,1,2,5,17,4,5,0,64,0
2925,81,73,1,0,0,0,5,11,7,0,0,20,0
7687,5,84,1,0,2,0,5,11,4,5,0,121,0
1349,5,84,1,0,2,0,5,6,7,5,3,44,0
4745,42,26,1,1,1,2,5,20,7,5,1,106,1
8652,112,26,1,0,2,0,5,21,0,5,4,85,0
6416,73,74,1,0,1,0,5,7,7,5,5,129,0
1662,48,81,0,0,2,0,5,14,7,5,0,106,0
12391,63,14,2,0,2,0,5,17,1,5,5,50,0
1805,49,84,1,0,2,0,5,16,2,4,0,25,0
3731,5,84,0,0,2,0,5,21,7,5,4,41,0
3064,63,14,1,1,2,4,5,20,7,5,5,22,1
2410,63,14,1,0,2,0,5,14,1,5,0,49,1
11004,5,84,1,0,2,0,5,21,3,5,4,35,0
3506,119,88,1,0,2,0,5,21,2,5,4,84,0
6073,22,1,1,0,0,0,5,11,1,0,0,47,1
8433,90,82,1,1,2,0,5,0,7,5,5,51,0
3347,2,72,1,0,2,2,5,21,1,5,1,38,0
5425,58,58,1,0,2,0,5,3,5,5,4,27,1
11266,50,44,1,1,2,0,4,19,1,4,2,30,0
112,5,84,1,0,2,0,5,21,3,5,0,103,0
11048,2,72,1,0,1,1,5,7,3,5,5,100,1
6641,5,84,1,0,2,0,5,21,2,5,4,118,0
1425,13,89,1,0,2,0,5,21,7,5,4,63,0
7244,48,81,1,0,2,2,5,9,2,5,0,20,0
2185,13,89,1,1,2,1,5,15,2,5,5,16,0
2673,102,90,1,0,2,0,5,21,1,5,2,39,0
4612,48,81,1,0,2,0,1,21,3,5,4,56,0
3465,5,84,1,0,2,0,2,6,3,5,0,150,0
1576,5,84,1,0,2,0,5,21,3,5,4,87,1
9593,102,90,1,0,2,3,5,21,2,5,1,26,0
696,63,14,1,1,0,0,5,17,0,1,1,147,1
11927,5,84,0,0,2,0,5,17,5,1,0,2,0
8905,11,8,1,0,2,0,5,15,4,5,0,85,0
8687,5,84,1,0,2,2,2,20,4,1,0,33,0
5335,63,14,0,1,0,2,5,16,0,5,0,28,0
9038,13,89,0,0,2,0,5,21,0,5,3,14,0
9079,82,40,1,1,0,0,5,16,0,5,0,45,0
7025,5,84,1,0,2,0,4,11,1,5,0,157,0
11578,11,8,1,1,2,2,5,1,0,5,0,25,0
5770,88,69,1,0,2,2,5,21,4,1,0,25,0
4119,94,66,1,0,2,0,5,1,4,5,2,134,0
1088,5,84,1,0,2,2,4,19,4,5,1,7,0
11788,6,87,1,0,2,0,5,21,2,5,4,83,0
12204,49,84,1,1,0,0,5,2,2,5,0,60,1
7236,2,72,1,0,0,0,5,21,4,5,0,22,0
3637,5,84,1,1,0,0,5,20,4,5,1,240,1
9671,31,61,1,0,2,0,5,14,4,5,0,137,1
11978,116,24,1,1,2,4,5,4,4,5,5,202,0
